Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,Class_Business,Class_Eco,Class_Eco Plus,satisfaction_satisfied,Age,Flight Distance,Inflight entertainment,Baggage handling,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
1.0,1.0,0.0,0.0,1.0,0.0,1.0,24,496,2,5,2,0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,38,238,4,1,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,42,1788,3,4,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,34,368,4,3,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,24,452,3,5,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,24,937,2,5,2,5,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,59,489,3,3,3,4,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,27,134,5,4,5,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,36,409,5,4,5,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,22,931,4,5,4,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,39,1121,3,2,3,0,4.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,22,862,2,5,2,90,77.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,49,632,2,5,2,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,39,216,3,3,3,0,7.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,25,775,5,4,5,0,11.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,33,89,5,3,5,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,29,812,4,5,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,27,601,2,5,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,38,347,4,3,4,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,48,216,4,4,4,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,57,813,5,4,5,9,5.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,27,581,2,5,2,0,0.0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,11,1325,2,3,2,5,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,44,1384,2,1,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,26,448,3,2,3,27,25.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,27,715,4,2,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,39,338,4,5,4,7,1.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,37,500,3,5,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,44,327,5,3,5,32,11.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,41,309,5,5,5,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,38,452,4,4,4,3,11.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,26,1476,5,3,5,44,62.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,27,213,3,3,3,38,54.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,22,528,4,4,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,42,1947,2,5,2,5,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,26,354,3,3,3,0,7.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,21,363,4,5,4,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,26,550,1,1,1,46,37.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,38,351,5,5,5,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,612,1,4,1,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,39,954,5,1,5,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,22,1016,4,3,4,0,5.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,25,371,5,5,5,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,692,4,4,4,1,2.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,29,695,2,3,2,0,34.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,28,1074,3,3,3,126,118.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,28,920,4,4,4,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,29,1389,3,4,3,5,4.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,27,406,2,4,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,36,157,2,1,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,29,581,4,4,4,1,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,28,723,1,3,4,37,35.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,829,1,1,1,4,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,29,395,5,4,5,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,27,2133,3,4,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,40,799,5,3,5,64,63.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,32,309,4,5,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,20,569,1,3,1,31,28.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,23,402,3,2,3,4,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,781,4,5,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,37,259,4,3,4,1,3.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,1069,2,3,1,180,194.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,24,304,1,3,1,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,38,537,5,3,5,0,7.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,27,197,4,4,4,13,9.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,25,577,2,4,2,15,1.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,35,966,4,5,4,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,38,1167,3,2,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,20,967,1,3,1,23,11.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,40,1249,2,3,2,0,5.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,34,927,3,2,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,8,692,3,4,3,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,36,689,2,4,2,1,6.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,30,1846,2,5,2,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,29,691,4,4,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,40,341,2,3,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,38,871,3,4,3,0,12.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,24,580,2,4,2,8,2.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,20,315,5,4,5,0,0.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,20,210,4,3,4,43,59.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,24,471,5,4,5,43,40.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,20,1635,4,4,4,18,1.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,42,697,2,4,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,21,814,4,5,4,3,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,64,255,2,4,2,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,25,239,2,4,2,4,6.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,44,408,2,4,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,48,1050,1,1,1,0,6.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,29,1028,1,3,2,101,210.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,29,1009,3,4,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,21,451,3,2,3,0,1.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,32,337,2,4,2,8,5.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,543,2,3,2,41,34.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,22,845,5,4,5,15,9.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,21,978,2,3,2,19,14.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,1431,1,5,1,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,25,1013,2,4,2,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,28,909,4,5,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,20,862,5,4,5,35,32.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,27,453,2,5,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,21,872,4,4,4,16,5.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,30,1521,4,4,4,2,4.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,27,130,4,4,4,14,17.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,35,1532,3,3,3,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,22,1172,1,5,1,0,16.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,31,1024,3,1,3,24,31.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,51,541,4,2,4,1,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,21,405,3,5,3,0,14.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,21,862,1,4,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,10,964,1,4,1,10,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,23,67,2,5,2,70,72.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,61,227,4,2,4,0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,25,544,5,4,5,24,84.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,22,849,5,4,5,1,1.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,24,427,2,1,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,31,921,3,3,3,125,113.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,29,874,4,4,4,54,47.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,22,496,2,4,2,7,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,27,632,1,3,1,57,45.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,21,1009,5,5,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,21,1037,2,3,3,13,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,29,1390,5,5,5,29,3.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,34,692,1,4,1,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,19,859,2,4,2,1,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,48,944,5,3,5,0,24.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,676,5,3,5,81,91.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,25,448,1,4,1,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,36,430,5,4,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,22,819,4,5,4,117,113.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,42,954,5,5,5,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,44,718,5,4,5,0,18.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,24,517,1,5,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,27,192,2,4,2,0,6.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,30,813,3,5,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,37,1285,4,3,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,43,370,3,3,3,0,10.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,24,236,4,3,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,23,323,5,4,5,70,59.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,27,262,1,2,1,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,25,592,5,5,5,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,38,453,1,4,1,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,44,842,2,1,2,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,80,174,1,1,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,27,119,3,1,3,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,54,190,2,5,2,3,4.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,7,714,4,4,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,425,5,3,5,34,34.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,30,872,5,3,5,15,5.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,26,1037,3,5,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,10,868,4,4,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,21,134,4,5,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,26,533,4,4,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,26,248,5,4,5,43,36.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,27,164,2,1,2,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,25,502,5,4,5,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,26,874,5,4,5,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,46,867,3,4,3,0,9.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,22,1118,3,5,3,17,26.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,43,126,3,1,3,8,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,39,557,1,3,1,40,58.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,29,1609,4,5,4,0,5.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,21,377,4,5,4,0,4.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,17,331,4,3,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,22,119,4,5,4,7,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,44,697,4,4,4,0,3.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,39,453,2,5,2,0,5.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,39,1201,2,3,2,0,19.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,37,280,1,3,1,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,23,1195,5,3,5,24,3.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,26,216,4,3,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,27,270,4,4,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,37,455,4,3,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,32,403,4,4,4,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,23,961,5,4,5,6,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,37,299,1,3,3,265,291.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,38,1121,5,4,5,25,35.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,16,612,1,4,1,13,5.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,19,991,5,5,5,91,105.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,36,274,2,4,2,0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,64,602,2,3,2,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,30,235,1,5,1,92,80.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,26,147,4,1,4,30,14.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,25,601,2,4,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,11,599,2,5,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,23,466,5,3,5,34,30.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,39,936,3,4,3,0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,25,634,5,2,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,40,163,1,2,1,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,23,723,1,3,1,0,35.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,23,226,3,5,3,2,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,39,247,2,4,2,94,95.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,20,909,5,4,5,31,1.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,23,566,5,2,5,10,15.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,41,591,3,3,5,306,295.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,26,679,1,4,1,0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,30,620,4,1,4,14,12.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,25,1389,2,4,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,41,537,5,4,5,151,136.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,34,522,1,3,3,141,125.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,15,1170,2,3,2,65,48.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,54,190,3,4,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,37,967,1,2,1,43,49.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,21,809,1,4,1,15,15.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,30,1136,5,4,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,20,802,3,3,3,35,18.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,20,1246,5,5,5,9,24.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,25,814,4,5,4,108,116.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,25,391,1,4,1,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,41,402,1,1,1,0,13.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,27,1440,3,5,3,103,87.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,109,4,3,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,44,2306,2,1,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,22,253,3,4,3,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,22,533,3,4,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,46,406,5,4,5,0,17.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,24,1180,4,1,4,69,58.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,38,235,5,3,5,1,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,19,1206,5,4,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,22,936,1,4,1,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,39,328,1,1,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,23,197,5,5,5,4,1.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,47,495,5,2,5,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,39,1117,5,5,5,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,43,546,3,3,3,117,118.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,27,853,5,1,5,0,7.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,38,921,2,5,2,0,3.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,32,529,5,3,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,8,574,4,3,4,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,40,373,1,4,1,10,6.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,16,641,4,3,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,717,4,5,4,19,14.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,38,255,5,4,5,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,31,1117,2,3,2,34,24.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,22,755,3,4,3,2,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,40,705,5,3,5,0,9.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,26,223,1,3,1,14,30.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,24,1258,3,5,3,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,61,404,2,5,2,21,17.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,39,209,2,5,2,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,24,763,1,3,1,0,0.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,26,395,4,3,4,12,7.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,28,1413,2,3,2,108,83.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,14,758,3,4,3,15,63.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,19,782,2,3,2,126,128.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,13,1315,4,4,4,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,25,997,2,5,2,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,30,1746,3,3,3,0,21.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,35,1558,4,4,4,15,30.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,25,612,1,4,3,97,161.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,42,967,2,1,2,101,106.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,39,483,3,3,3,29,44.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,34,2329,3,4,3,18,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,38,646,3,5,3,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,37,1047,2,5,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,54,748,1,3,1,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,45,491,2,4,2,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,25,1020,2,5,2,0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,27,2475,3,1,1,3,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,15,545,3,4,3,40,35.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,20,122,3,3,3,83,71.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,27,502,5,4,5,0,2.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,26,643,4,3,4,120,121.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,59,67,2,4,2,57,55.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,22,225,5,2,5,12,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,39,164,1,4,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,26,429,5,3,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,22,273,4,3,4,61,52.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,55,525,3,4,3,4,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,40,406,1,3,1,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,38,936,5,4,5,6,7.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,26,794,4,2,4,4,1.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,20,335,5,3,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,30,405,1,4,1,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,25,1167,2,3,2,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,40,328,1,5,1,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,27,1345,2,5,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,38,157,2,3,2,5,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,23,967,2,5,2,69,64.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,36,867,4,3,4,64,51.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,37,751,5,5,5,1,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,25,667,1,5,1,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,24,1074,1,5,1,36,29.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,39,351,3,4,3,6,3.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,43,922,3,1,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,25,2277,2,4,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,22,1117,5,4,5,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,29,189,2,4,2,34,25.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,25,1080,3,4,3,12,17.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,1291,4,4,4,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,23,247,4,4,4,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,28,762,1,2,1,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,38,430,1,5,1,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,21,578,1,4,1,0,11.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,55,193,4,5,4,27,24.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,24,262,1,3,1,2,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,37,109,5,4,5,0,1.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,25,1387,2,4,2,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,37,312,4,5,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,41,361,5,5,5,14,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,25,390,5,5,5,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,29,1153,4,4,4,36,27.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,765,2,5,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,25,184,4,2,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,44,200,1,5,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,26,599,5,2,5,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,27,589,3,4,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,28,997,2,3,2,0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,2399,2,4,2,0,3.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,34,1546,3,4,3,0,6.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,26,674,4,1,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,52,612,1,5,1,46,34.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,46,954,1,4,1,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,27,829,1,4,1,0,0.0
